,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,Compound,Positive,Negative,Neutral
2451," The #ERDEMxHM film ""The Secret Life of Flowers"" took the theme to surreal, lavish new heights. ",False,0,,2017-10-25 05:24:50,False,,923057745477193728,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hm,88,True,False,,,0.0,0.0,0.0,1.0
2452,"Loving  on stage tonight in NYC playing 'Hypnotized', created especially for the #ERDEMxHM film by fi ",False,170,,2017-10-25 05:23:58,True,,923057526102519812,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hm,61,False,False,,,0.7717,0.372,0.0,0.628
2453,The ever so gorgeous  at the #ERDEMxHM film release party in NYC!  ,False,98,,2017-10-25 04:24:43,False,,923042614642868225,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hm,27,False,False,,,0.8445,0.448,0.0,0.552
2454,Celebrating the launch of 'The Secret Life of Flowers' with  and  in NYC tonight! ,False,131,,2017-10-25 02:56:47,True,,923020485058842625,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hm,45,False,False,,,0.6114,0.235,0.0,0.765
2455, #ERDEMxHM premiering tomorrow !! <U+0001F33A><U+0001F338><U+0001F33C><U+0001F33C>      <U+0001F33C><U+0001F338><U+0001F33A><U+0001F33A> ,False,0,,2017-10-24 20:11:32,False,,922918502855360514,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",hm,693,True,False,,,0.0,0.0,0.0,1.0
2456, Hi Angela. We deeply apologize for this. Please give us a call at 855 466 7467 so we can discuss.,False,0,AngelaVendetta,2017-10-24 18:48:22,False,9.228645115932836e+17,922897571286278145,259983802.0,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,0,False,False,,,0.4576,0.182,0.0,0.818
2457,Uncover Reddham gardens secrets tomorrow in the #ERDEMxHM film by   ,False,114,,2017-10-24 15:00:05,False,,922840123170963457,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,20,False,False,,,0.0,0.0,0.0,1.0
2458,Launching the #ERDEMxHM film by  tomorrow - a modern love story set in a house full of secrets!  ,False,128,,2017-10-24 10:00:01,False,,922764608661803008,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,31,False,False,,,0.6696,0.209,0.0,0.791
2459,Welcome to Reddham gardens where it's always spring. See the #ERDEMxHM film by  tomorrow!  ,False,98,,2017-10-24 07:00:00,False,,922719307498274816,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,26,False,False,,,0.0,0.0,0.0,1.0
2460,This zip-up shirt jacket is just one of many indispensable items from H&amp;M Edition.  ,False,108,,2017-10-23 15:00:02,False,,922477721757929472,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,27,False,False,,,0.0,0.0,0.0,1.0
2461,Our editorial team has rounded up this week's best new items. #HMMagazine ,False,267,,2017-10-23 10:00:39,False,,922402380058066945,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,51,False,False,,,0.6369,0.276,0.0,0.724
2462,Actress Ruby Dagnall is the star of Baz Luhrmann's short film for the ERDEM x H&amp;M. #HMMagazine ,False,153,,2017-10-23 07:00:04,True,,922356933809659905,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,24,False,False,,,0.0,0.0,0.0,1.0
2463,Love the #ERDEMxHM beauty look? Makeup artist Isamaya Ffrench tells us how to do it ourselves ,False,156,,2017-10-22 10:00:02,True,,922039838974578688,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,27,False,False,,,0.8402,0.364,0.0,0.636
2464," Hey! We're sorry if this caused any confusion. This item would need to be dry cleaned. Kind regards, H&amp;M",False,2,AmyEliseWakeham,2017-10-21 22:26:40,False,9.218591465756959e+17,921865345182429186,487655856.0,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,0,False,False,,,0.2942,0.147,0.164,0.69
2465,Watch acclaimed artist Aaron Bobrow star in the new campaign for H&amp;M Edition. #HMMan  ,False,85,,2017-10-21 07:58:39,False,,921646902977773568,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,27,False,False,,,0.0,0.0,0.0,1.0
2466," Hi, we're not given that information if certain items will be restocked. We recommend keeping an eye on the site for all updates!",False,0,buymymilk,2017-10-20 21:18:31,False,9.214325040406487e+17,921485807952781312,244033140.0,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,0,False,False,,,0.5983,0.189,0.0,0.811
2467,Dont miss any good stuff! Get an inside look from the #ERDEMxHM party at   ,False,115,,2017-10-20 19:23:51,False,,921456952248451072,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,30,False,False,,,0.6476,0.319,0.087,0.595
2468,"Reliving the #ERDEMxHM event with ,  and our stunning models  ",False,353,,2017-10-20 18:00:15,False,,921435913795796994,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,84,False,False,,,0.3818,0.224,0.0,0.776
2469,It's never too early for a throwback! Dazzling  at the #ERDEMxHM party yesterday! <U+0001F31F> ,False,202,,2017-10-19 17:00:04,False,,921058377295265792,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,63,False,False,,,0.508,0.202,0.0,0.798
2470,Get a closer look at the fantastic tweed suit - the epitome of elegance and romance! #ERDEMxHM  ,False,143,,2017-10-19 12:00:01,False,,920982870059114496,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,40,False,False,,,0.8908,0.431,0.0,0.569
2471,"Don't miss out on the highlights of the #ERDEMxHM event with ,  and !  ",False,620,,2017-10-19 11:31:54,False,,920975794322706432,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,744,False,False,,,0.1867,0.118,0.0,0.882
2472, Here is your first look at #ErdemxHM. ,False,0,,2017-10-19 08:12:58,False,,920925729927213056,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hm,54,True,False,,,0.0,0.0,0.0,1.0
2473,The knit youll need this season  from H&amp;M Edition.  #HMMan   ,False,63,,2017-10-19 07:00:14,False,,920907424063787008,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,12,False,False,,,0.0,0.0,0.0,1.0
2474,"Magical, blooming energy from tonight's celebrations with ! #ERDEMxHM  ",False,126,,2017-10-19 06:09:35,False,,920894679951872006,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",hm,25,False,False,,,0.3382,0.23,0.0,0.77
2475,We love  &amp;  in the timeless and romantic looks from #ERDEMxHM  <U+2728> ,False,111,,2017-10-19 05:39:40,False,,920887148252770304,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",hm,35,False,False,,,0.7845,0.408,0.0,0.592
2476,Only minutes left until the #ERDEMxHM collection will debut on the runway!  ,False,156,,2017-10-19 05:33:11,False,,920885517570289666,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",hm,34,False,False,,,0.0,0.0,0.0,1.0
2477,. looking like a dream at the #ERDEMxHM red carpet! <U+2728>  ,False,154,,2017-10-19 02:59:25,False,,920846823345889281,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hm,38,False,False,,,0.5848,0.347,0.0,0.653
2478,Experience the #ERDEMxHM fashion show through the eyes of !   ,False,177,,2017-10-19 00:00:04,False,,920801684883951616,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,28,False,False,,,0.0,0.0,0.0,1.0
2479," Hi there! Yes, we'd be more than happy to look into this for you. Which country are you shopping in?",False,0,Sofia_Grillo,2017-10-18 22:44:05,False,9.207176595866173e+17,920782564289384451,555369163.0,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,0,False,False,,,0.7888,0.279,0.0,0.721
2480,Lovely  will be covering the #ERDEMxHM event today on Insta Stories:  ,False,116,,2017-10-18 21:00:02,False,,920756381581393920,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,35,False,False,,,0.5859,0.275,0.0,0.725
2481,Join us in L.A. for the #ERDEMxHM event today. Follow us on Instagram stories for exclusive glimpses of the new col ,False,172,,2017-10-18 16:03:36,True,,920681780210028545,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,97,False,False,,,0.4019,0.163,0.0,0.837
2482,An artistic take on our Winter Fashion campaign. #HM  ,False,129,,2017-10-18 10:09:06,False,,920592567095439360,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,34,False,False,,,0.0,0.0,0.0,1.0
2483,Don't fear the blue eyeshadow! See how to make it wearable at #HMMagazine <U+0001F499> #HMBeauty  ,False,134,,2017-10-18 07:00:14,False,,920545035560603650,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,23,False,False,,,0.4442,0.173,0.0,0.827
2484, Hey there! There's no end date for it. We plan on having that collection while supplies last. Have a great day!,False,2,RiverC_Official,2017-10-18 01:18:26,False,9.204153929793454e+17,920459021785681921,81067982.0,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,1,False,False,,,0.5399,0.181,0.085,0.734
2485,#ERDEMxHM: a collection of exquisitely crafted garments and accessories! Launching 02.NOV.2017  ,False,175,,2017-10-17 15:00:06,False,,920303410599071744,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,26,False,False,,,0.0,0.0,0.0,1.0
2486,"#ERDEMxHM: a world full of beauty, delicacy and rich details! Launching 02.NOV.2017  ",False,251,,2017-10-17 12:00:28,False,,920258206483480576,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,203,False,False,,,0.8268,0.435,0.0,0.565
2487,Presenting #ERDEMxHM  a beautiful collection of exquisitly crafted garments and accessories for men and women! ,False,177,,2017-10-16 15:06:15,True,,919942573837430784,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,49,False,False,,,0.636,0.218,0.0,0.782
2488,Make your outfit pop with this striped T-shirt from H&amp;M Fashion Finds #HM  ,False,117,,2017-10-16 10:01:51,False,,919865967676620800,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,14,False,False,,,0.0,0.0,0.0,1.0
2489,We're in love with the premium quality materials in the #ERDEMxHM collection  #HMMan ,False,255,,2017-10-16 07:02:31,False,,919820834767822848,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,49,False,False,,,0.6369,0.259,0.0,0.741
2490," You've got to be kitten us-- we couldn't agree more! This looks simply purr-fect, and we hope it makes it to your wardrobe.",False,3,JennyBrownlees,2017-10-15 16:36:38,False,9.195911386207928e+17,919602928314396673,520645750.0,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,0,False,False,,,0.2691,0.121,0.08,0.798
2491,Update your weekend look with cosy knits and on-trend ponchos. #HM ,False,365,,2017-10-15 15:30:03,False,,919586172439007232,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,48,False,False,,,0.0,0.0,0.0,1.0
2492,Make your outfit pop with this striped T-shirt from H&amp;M Fashion Finds #HM  ,False,197,,2017-10-15 10:02:09,False,,919503655090483200,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,21,False,False,,,0.0,0.0,0.0,1.0
2493,Discover the season's must-haves and the accessories that will revive your wardrobe #HMMagazine ,False,152,,2017-10-15 07:00:04,True,,919457830108909568,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,24,False,False,,,0.34,0.167,0.0,0.833
2494,Complete your winter look with intricate florals and a chunky scarf. #HM  ,False,126,,2017-10-14 15:00:01,False,,919216226026450944,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,13,False,False,,,0.1531,0.127,0.0,0.873
2495,Get your hands on this knitted jumper from H&amp;M Fashion Finds! #HM  ,False,155,,2017-10-14 10:01:58,False,,919141221469184001,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,19,False,False,,,0.0,0.0,0.0,1.0
2496,This season's statement coat by #ERDEMxHM comes in plush faux fur.  ,False,266,,2017-10-14 07:04:49,False,,919096641210155008,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,48,False,False,,,0.0,0.0,0.0,1.0
2497,. brings the glamour in this striking jacquard dress by ! #ERDEMxHM ,False,160,,2017-10-13 15:02:25,False,,918854442568617984,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,34,False,False,,,0.5707,0.251,0.0,0.749
2498,Check our this great polkadot blouse from H&amp;M Fashion Finds! #HM  ,False,92,,2017-10-13 10:02:24,False,,918778941980184578,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,18,False,False,,,0.7325,0.341,0.0,0.659
2499,Enter the room in this powerful snowdrop dress from #ERDEMxHM. Launching 02.NOV.2017.  ,False,222,,2017-10-13 06:03:17,False,,918718767005425664,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,57,False,False,,,0.5023,0.228,0.0,0.772
2500,Check out 's first men's collection. Launching 02.NOV.2017.  #ERDEMxHM ,False,212,,2017-10-12 14:34:13,False,,918484957437333505,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,54,False,False,,,0.0,0.0,0.0,1.0
2501,Classic cuts and rich details  check out our new Winter Fashion campaign at  #HM ,False,137,,2017-10-12 10:15:03,False,,918419736794488832,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,17,False,False,,,0.34,0.191,0.117,0.691
2502,Discover 's signature aesthetics in the #ERDEMxHM collection. Launching 02.NOV.2017. ,False,266,,2017-10-12 06:00:19,False,,918355630351626240,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,68,False,False,,,0.0,0.0,0.0,1.0
2503,A super soft faux fur is the must-have coat we need this season #HMMagazine  ,False,141,,2017-10-11 15:00:09,False,,918129097510936576,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,14,False,False,,,0.5994,0.231,0.0,0.769
